caseid,task,user,time:timestamp,start:timestamp,role,ac_index,rl_index
972,S,DEF-000001,2020-09-12 16:14:17.270,2020-09-12 16:12:52.824,Role 2,23.0,2.0
972,T,DEF-000002,2020-09-12 16:43:36.158,2020-09-12 16:14:17.270,Role 2,24.0,2.0
973,A,ABC-000001,2020-09-11 19:03:47.520,2020-09-11 19:03:32.842,Role 5,1.0,5.0
973,B,ABC-000001,2020-09-11 19:36:58.161,2020-09-11 19:33:44.886,Role 5,3.0,5.0
973,E,ABC-000001,2020-09-11 20:13:04.916,2020-09-11 20:06:29.387,Role 5,9.0,5.0
973,F,ABC-000001,2020-09-11 20:14:21.405,2020-09-11 20:13:04.916,Role 5,10.0,5.0
973,C,ABC-000001,2020-09-11 20:15:17.747,2020-09-11 20:14:21.405,Role 5,5.0,5.0
973,D,ABC-000001,2020-09-11 20:21:32.280,2020-09-11 20:15:17.747,Role 5,7.0,5.0
973,H,ABC-000001,2020-09-11 20:23:11.666,2020-09-11 20:21:32.280,Role 5,12.0,5.0
973,G,ABC-000001,2020-09-11 20:30:09.096,2020-09-11 20:23:11.666,Role 5,11.0,5.0
973,I,ABC-000001,2020-09-11 21:51:42.845,2020-09-11 21:50:42.845,Role 5,13.0,5.0
973,J,ABC-000001,2020-09-11 21:59:25.639,2020-09-11 21:58:37.454,Role 5,14.0,5.0
973,K,ABC-000001,2020-09-11 22:24:19.914,2020-09-11 22:24:17.914,Role 5,15.0,5.0
973,M,ABC-000001,2020-09-11 22:56:46.773,2020-09-11 22:35:48.117,Role 5,17.0,5.0
973,U,GHI-000002,2020-09-11 22:59:43.936,2020-09-11 22:56:46.773,Role 1,25.0,1.0
973,V,GHI-000002,2020-09-12 00:18:19.318,2020-09-11 22:59:43.936,Role 1,26.0,1.0
973,X,GHI-000002,2020-09-12 00:37:00.282,2020-09-12 00:30:36.106,Role 1,27.0,1.0
973,R,DEF-000001,2020-09-12 03:51:28.106,2020-09-12 00:37:00.282,Role 2,22.0,2.0
973,S,DEF-000002,2020-09-12 04:08:23.796,2020-09-12 04:07:36.511,Role 2,23.0,2.0
973,T,DEF-000002,2020-09-12 04:27:40.982,2020-09-12 04:16:48.698,Role 2,24.0,2.0
973,I,ABC-000001,2020-09-12 04:28:40.982,2020-09-12 04:27:40.982,Role 5,13.0,5.0
973,J,ABC-000001,2020-09-12 04:42:22.461,2020-09-12 04:28:40.982,Role 5,14.0,5.0
973,K,ABC-000001,2020-09-12 04:42:24.461,2020-09-12 04:42:22.461,Role 5,15.0,5.0
973,M,ABC-000001,2020-09-12 04:57:18.962,2020-09-12 04:42:24.461,Role 5,17.0,5.0
973,U,GHI-000001,2020-09-12 05:03:54.512,2020-09-12 04:57:18.962,Role 1,25.0,1.0
973,V,GHI-000001,2020-09-12 05:10:18.375,2020-09-12 05:03:54.512,Role 1,26.0,1.0
973,X,GHI-000001,2020-09-12 05:27:07.759,2020-09-12 05:10:18.375,Role 1,27.0,1.0
973,R,DEF-000001,2020-09-12 07:38:55.457,2020-09-12 05:27:07.759,Role 2,22.0,2.0
973,S,DEF-000003,2020-09-12 07:40:51.159,2020-09-12 07:38:55.457,Role 2,23.0,2.0
973,T,DEF-000001,2020-09-12 07:49:55.649,2020-09-12 07:40:51.159,Role 2,24.0,2.0
974,A,ABC-000001,2020-09-11 19:04:56.832,2020-09-11 19:04:47.520,Role 5,1.0,5.0
974,B,ABC-000001,2020-09-11 20:05:27.387,2020-09-11 19:45:29.332,Role 5,3.0,5.0
974,E,ABC-000001,2020-09-11 20:34:55.214,2020-09-11 20:31:11.096,Role 5,9.0,5.0
974,F,ABC-000001,2020-09-11 20:36:17.901,2020-09-11 20:34:55.214,Role 5,10.0,5.0
974,C,ABC-000001,2020-09-11 20:42:01.402,2020-09-11 20:36:17.901,Role 5,5.0,5.0
974,D,ABC-000001,2020-09-11 21:20:21.244,2020-09-11 20:42:01.402,Role 5,7.0,5.0
974,H,ABC-000001,2020-09-11 21:23:08.098,2020-09-11 21:20:21.244,Role 5,12.0,5.0
974,G,ABC-000001,2020-09-11 21:28:56.802,2020-09-11 21:23:08.098,Role 5,11.0,5.0
974,I,ABC-000001,2020-09-11 23:15:05.219,2020-09-11 23:14:05.219,Role 5,13.0,5.0
974,J,ABC-000001,2020-09-11 23:16:37.893,2020-09-11 23:15:05.219,Role 5,14.0,5.0
974,K,ABC-000001,2020-09-11 23:16:39.893,2020-09-11 23:16:37.893,Role 5,15.0,5.0
974,N,ABC-000001,2020-09-11 23:21:03.442,2020-09-11 23:16:39.893,Role 5,18.0,5.0
974,Y,JKL-000003,2020-09-11 23:22:27.975,2020-09-11 23:21:03.442,Role 4,28.0,4.0
974,Z,JKL-000002,2020-09-12 02:42:18.848,2020-09-11 23:22:27.975,Role 4,29.0,4.0
974,AA,JKL-000003,2020-09-12 02:44:18.604,2020-09-12 02:42:18.848,Role 4,2.0,4.0
974,R,DEF-000001,2020-09-12 04:20:07.917,2020-09-12 03:51:28.106,Role 2,22.0,2.0
974,S,DEF-000001,2020-09-12 04:39:28.112,2020-09-12 04:20:26.154,Role 2,23.0,2.0
974,T,DEF-000002,2020-09-12 04:41:57.007,2020-09-12 04:39:28.112,Role 2,24.0,2.0
975,A,ABC-000001,2020-09-14 11:19:38.747,2020-09-14 11:16:11.916,Role 5,1.0,5.0
975,B,ABC-000001,2020-09-14 11:39:31.950,2020-09-14 11:19:38.747,Role 5,3.0,5.0
975,E,ABC-000001,2020-09-14 11:42:02.002,2020-09-14 11:39:31.950,Role 5,9.0,5.0
975,F,ABC-000001,2020-09-14 11:42:33.622,2020-09-14 11:42:02.002,Role 5,10.0,5.0
975,C,ABC-000001,2020-09-14 11:47:17.885,2020-09-14 11:42:33.622,Role 5,5.0,5.0
975,D,ABC-000001,2020-09-14 12:22:32.294,2020-09-14 11:47:17.885,Role 5,7.0,5.0
975,H,ABC-000001,2020-09-14 12:33:53.357,2020-09-14 12:22:32.294,Role 5,12.0,5.0
975,G,ABC-000001,2020-09-14 12:46:53.886,2020-09-14 12:33:53.357,Role 5,11.0,5.0
975,I,ABC-000001,2020-09-14 13:50:51.663,2020-09-14 13:49:51.663,Role 5,13.0,5.0
975,J,ABC-000001,2020-09-14 14:03:06.838,2020-09-14 14:01:47.942,Role 5,14.0,5.0
975,K,ABC-000001,2020-09-14 14:31:10.577,2020-09-14 14:31:08.577,Role 5,15.0,5.0
975,O,ABC-000001,2020-09-14 15:26:20.770,2020-09-14 15:23:43.565,Role 5,19.0,5.0
975,BB,MNO-000003,2020-09-14 15:34:55.350,2020-09-14 15:26:20.770,Role 3,4.0,3.0
975,N,ABC-000001,2020-09-14 15:35:42.598,2020-09-14 15:26:20.770,Role 5,18.0,5.0
975,CC,MNO-000001,2020-09-14 15:39:53.845,2020-09-14 15:34:55.350,Role 3,6.0,3.0
975,Y,JKL-000001,2020-09-14 15:47:52.716,2020-09-14 15:35:42.598,Role 4,28.0,4.0
975,DD,MNO-000002,2020-09-14 16:13:15.864,2020-09-14 15:39:53.845,Role 3,8.0,3.0
975,Z,JKL-000002,2020-09-14 19:25:10.834,2020-09-14 15:47:52.716,Role 4,29.0,4.0
975,AA,JKL-000003,2020-09-14 20:13:56.737,2020-09-14 19:25:10.834,Role 4,2.0,4.0
975,R,DEF-000003,2020-09-14 21:17:47.739,2020-09-14 20:13:56.737,Role 2,22.0,2.0
975,S,DEF-000003,2020-09-14 21:21:47.299,2020-09-14 21:17:47.739,Role 2,23.0,2.0
975,T,DEF-000003,2020-09-14 22:05:06.679,2020-09-14 21:21:47.299,Role 2,24.0,2.0
976,A,ABC-000001,2020-09-14 13:16:20.680,2020-09-14 12:58:36.620,Role 5,1.0,5.0
976,B,ABC-000001,2020-09-14 13:17:17.231,2020-09-14 13:16:20.680,Role 5,3.0,5.0
976,E,ABC-000001,2020-09-14 13:24:20.220,2020-09-14 13:17:17.231,Role 5,9.0,5.0
976,F,ABC-000001,2020-09-14 13:25:30.458,2020-09-14 13:24:20.220,Role 5,10.0,5.0
976,C,ABC-000001,2020-09-14 13:34:03.385,2020-09-14 13:25:30.458,Role 5,5.0,5.0
976,D,ABC-000001,2020-09-14 13:45:32.304,2020-09-14 13:34:03.385,Role 5,7.0,5.0
976,H,ABC-000001,2020-09-14 13:49:24.183,2020-09-14 13:45:32.304,Role 5,12.0,5.0
976,G,ABC-000001,2020-09-14 13:49:51.663,2020-09-14 13:49:24.183,Role 5,11.0,5.0
976,I,ABC-000001,2020-09-14 15:51:45.331,2020-09-14 15:50:45.331,Role 5,13.0,5.0
976,J,ABC-000001,2020-09-14 17:25:07.602,2020-09-14 16:49:45.897,Role 5,14.0,5.0
976,K,ABC-000001,2020-09-14 17:38:56.731,2020-09-14 17:38:54.731,Role 5,15.0,5.0
976,M,ABC-000001,2020-09-14 18:09:12.650,2020-09-14 18:03:45.031,Role 5,17.0,5.0
976,U,GHI-000001,2020-09-14 18:13:36.877,2020-09-14 18:09:12.650,Role 1,25.0,1.0
976,V,GHI-000002,2020-09-14 21:04:00.967,2020-09-14 18:13:36.877,Role 1,26.0,1.0
976,X,GHI-000001,2020-09-14 21:44:51.221,2020-09-14 21:04:00.967,Role 1,27.0,1.0
976,R,DEF-000002,2020-09-15 00:41:01.482,2020-09-14 21:44:51.221,Role 2,22.0,2.0
976,S,DEF-000003,2020-09-15 01:26:00.481,2020-09-15 00:41:01.482,Role 2,23.0,2.0
976,T,DEF-000002,2020-09-15 01:55:01.580,2020-09-15 01:26:00.481,Role 2,24.0,2.0
977,A,ABC-000001,2020-09-14 14:01:47.942,2020-09-14 13:50:51.663,Role 5,1.0,5.0
977,B,ABC-000001,2020-09-14 14:31:08.577,2020-09-14 14:03:06.838,Role 5,3.0,5.0
977,E,ABC-000001,2020-09-14 14:38:28.632,2020-09-14 14:32:52.204,Role 5,9.0,5.0
977,F,ABC-000001,2020-09-14 14:38:50.712,2020-09-14 14:38:28.632,Role 5,10.0,5.0
977,C,ABC-000001,2020-09-14 14:45:31.809,2020-09-14 14:38:50.712,Role 5,5.0,5.0
977,D,ABC-000001,2020-09-14 15:18:35.147,2020-09-14 14:45:31.809,Role 5,7.0,5.0
977,H,ABC-000001,2020-09-14 15:19:53.890,2020-09-14 15:18:35.147,Role 5,12.0,5.0
977,G,ABC-000001,2020-09-14 15:23:43.565,2020-09-14 15:19:53.890,Role 5,11.0,5.0
977,I,ABC-000001,2020-09-14 15:58:43.535,2020-09-14 15:57:43.535,Role 5,13.0,5.0
977,J,ABC-000001,2020-09-14 17:38:54.731,2020-09-14 17:25:37.612,Role 5,14.0,5.0
977,K,ABC-000001,2020-09-14 18:03:45.031,2020-09-14 18:03:43.031,Role 5,15.0,5.0
977,M,ABC-000001,2020-09-14 18:37:58.046,2020-09-14 18:09:12.650,Role 5,17.0,5.0
977,U,GHI-000003,2020-09-14 18:58:30.276,2020-09-14 18:37:58.046,Role 1,25.0,1.0
977,V,GHI-000001,2020-09-14 20:16:04.382,2020-09-14 18:58:30.276,Role 1,26.0,1.0
977,X,GHI-000001,2020-09-14 20:19:09.373,2020-09-14 20:16:04.382,Role 1,27.0,1.0
977,R,DEF-000001,2020-09-14 22:16:14.391,2020-09-14 20:19:09.373,Role 2,22.0,2.0
977,S,DEF-000003,2020-09-14 22:29:06.649,2020-09-14 22:16:14.391,Role 2,23.0,2.0
977,T,DEF-000001,2020-09-14 22:33:43.869,2020-09-14 22:29:06.649,Role 2,24.0,2.0
977,I,ABC-000001,2020-09-14 22:34:43.869,2020-09-14 22:33:43.869,Role 5,13.0,5.0
977,J,ABC-000001,2020-09-14 22:42:22.995,2020-09-14 22:34:43.869,Role 5,14.0,5.0
977,K,ABC-000001,2020-09-14 22:42:24.995,2020-09-14 22:42:22.995,Role 5,15.0,5.0
977,O,ABC-000001,2020-09-14 22:46:21.633,2020-09-14 22:42:24.995,Role 5,19.0,5.0
977,BB,MNO-000003,2020-09-14 22:56:09.705,2020-09-14 22:46:21.633,Role 3,4.0,3.0
977,CC,MNO-000001,2020-09-14 23:26:42.574,2020-09-14 22:56:09.705,Role 3,6.0,3.0
977,DD,MNO-000002,2020-09-14 23:50:06.841,2020-09-14 23:26:42.574,Role 3,8.0,3.0
977,R,DEF-000001,2020-09-15 00:05:54.004,2020-09-14 23:50:06.841,Role 2,22.0,2.0
977,S,DEF-000003,2020-09-15 00:39:41.243,2020-09-15 00:05:54.004,Role 2,23.0,2.0
977,T,DEF-000001,2020-09-15 00:41:25.087,2020-09-15 00:39:41.243,Role 2,24.0,2.0
977,I,ABC-000001,2020-09-15 00:42:25.087,2020-09-15 00:41:25.087,Role 5,13.0,5.0
977,J,ABC-000001,2020-09-15 00:51:47.000,2020-09-15 00:42:25.087,Role 5,14.0,5.0
977,K,ABC-000001,2020-09-15 00:51:49.000,2020-09-15 00:51:47.000,Role 5,15.0,5.0
977,O,ABC-000001,2020-09-15 01:20:59.391,2020-09-15 00:51:49.000,Role 5,19.0,5.0
977,M,ABC-000001,2020-09-15 01:33:23.596,2020-09-15 01:20:59.391,Role 5,17.0,5.0
977,BB,MNO-000003,2020-09-15 01:21:24.945,2020-09-15 01:20:59.391,Role 3,4.0,3.0
977,CC,MNO-000001,2020-09-15 01:27:29.119,2020-09-15 01:21:24.945,Role 3,6.0,3.0
977,DD,MNO-000002,2020-09-15 01:49:28.299,2020-09-15 01:27:29.119,Role 3,8.0,3.0
977,U,GHI-000003,2020-09-15 01:40:44.211,2020-09-15 01:33:23.596,Role 1,25.0,1.0
977,L,ABC-000001,2020-09-15 01:45:54.394,2020-09-15 01:33:23.596,Role 5,16.0,5.0
977,V,GHI-000002,2020-09-15 07:01:53.602,2020-09-15 01:40:44.211,Role 1,26.0,1.0
977,X,GHI-000001,2020-09-15 07:05:11.792,2020-09-15 07:01:53.602,Role 1,27.0,1.0
977,R,DEF-000001,2020-09-15 07:06:01.309,2020-09-15 07:05:11.792,Role 2,22.0,2.0
977,S,DEF-000003,2020-09-15 07:11:11.890,2020-09-15 07:06:01.309,Role 2,23.0,2.0
977,T,DEF-000002,2020-09-15 07:11:30.978,2020-09-15 07:11:11.890,Role 2,24.0,2.0
977,I,ABC-000001,2020-09-15 07:12:30.978,2020-09-15 07:11:30.978,Role 5,13.0,5.0
977,J,ABC-000001,2020-09-15 07:13:58.874,2020-09-15 07:12:30.978,Role 5,14.0,5.0
977,K,ABC-000001,2020-09-15 07:14:00.874,2020-09-15 07:13:58.874,Role 5,15.0,5.0
977,O,ABC-000001,2020-09-15 07:20:09.534,2020-09-15 07:14:00.874,Role 5,19.0,5.0
977,BB,MNO-000003,2020-09-15 07:42:08.837,2020-09-15 07:20:09.534,Role 3,4.0,3.0
977,N,ABC-000001,2020-09-15 07:25:29.275,2020-09-15 07:20:09.534,Role 5,18.0,5.0
977,Y,JKL-000001,2020-09-15 07:28:39.762,2020-09-15 07:25:29.275,Role 4,28.0,4.0
977,Z,JKL-000002,2020-09-15 07:45:59.434,2020-09-15 07:28:39.762,Role 4,29.0,4.0
977,CC,MNO-000001,2020-09-15 09:20:03.625,2020-09-15 07:42:08.837,Role 3,6.0,3.0
977,AA,JKL-000003,2020-09-15 07:48:25.586,2020-09-15 07:45:59.434,Role 4,2.0,4.0
977,DD,MNO-000002,2020-09-15 09:55:45.339,2020-09-15 09:20:03.625,Role 3,8.0,3.0
977,R,DEF-000001,2020-09-15 11:19:06.233,2020-09-15 09:55:45.339,Role 2,22.0,2.0
977,S,DEF-000003,2020-09-15 11:22:16.557,2020-09-15 11:19:06.233,Role 2,23.0,2.0
977,T,DEF-000002,2020-09-15 11:26:47.571,2020-09-15 11:22:16.557,Role 2,24.0,2.0
977,I,ABC-000001,2020-09-15 12:02:23.058,2020-09-15 12:01:23.058,Role 5,13.0,5.0
977,J,ABC-000001,2020-09-15 12:03:32.179,2020-09-15 12:02:23.058,Role 5,14.0,5.0
977,K,ABC-000001,2020-09-15 12:03:34.179,2020-09-15 12:03:32.179,Role 5,15.0,5.0
977,M,ABC-000001,2020-09-15 12:03:55.496,2020-09-15 12:03:34.179,Role 5,17.0,5.0
977,U,GHI-000003,2020-09-15 12:10:46.918,2020-09-15 12:03:55.496,Role 1,25.0,1.0
977,V,GHI-000002,2020-09-15 12:58:06.753,2020-09-15 12:10:46.918,Role 1,26.0,1.0
977,X,GHI-000001,2020-09-15 13:25:19.445,2020-09-15 12:58:06.753,Role 1,27.0,1.0
977,R,DEF-000001,2020-09-15 14:18:03.586,2020-09-15 13:25:19.445,Role 2,22.0,2.0
977,S,DEF-000003,2020-09-15 14:19:51.927,2020-09-15 14:18:03.586,Role 2,23.0,2.0
977,T,DEF-000002,2020-09-15 14:32:36.429,2020-09-15 14:19:51.927,Role 2,24.0,2.0
977,I,ABC-000001,2020-09-15 14:37:47.403,2020-09-15 14:36:47.403,Role 5,13.0,5.0
977,J,ABC-000001,2020-09-15 14:38:22.174,2020-09-15 14:37:47.403,Role 5,14.0,5.0
977,K,ABC-000001,2020-09-15 14:38:24.174,2020-09-15 14:38:22.174,Role 5,15.0,5.0
977,N,ABC-000001,2020-09-15 14:48:08.068,2020-09-15 14:38:24.174,Role 5,18.0,5.0
977,Y,JKL-000001,2020-09-15 15:04:40.209,2020-09-15 14:48:08.068,Role 4,28.0,4.0
977,Z,JKL-000002,2020-09-15 15:06:21.364,2020-09-15 15:04:40.209,Role 4,29.0,4.0
977,AA,JKL-000003,2020-09-15 15:13:32.724,2020-09-15 15:06:21.364,Role 4,2.0,4.0
977,R,DEF-000001,2020-09-15 15:14:22.873,2020-09-15 15:13:32.724,Role 2,22.0,2.0
977,S,DEF-000003,2020-09-15 15:28:58.122,2020-09-15 15:14:22.873,Role 2,23.0,2.0
977,T,DEF-000002,2020-09-15 15:35:04.483,2020-09-15 15:28:58.122,Role 2,24.0,2.0
977,I,ABC-000001,2020-09-15 15:38:52.279,2020-09-15 15:37:52.279,Role 5,13.0,5.0
977,J,ABC-000001,2020-09-15 15:55:24.844,2020-09-15 15:54:02.157,Role 5,14.0,5.0
977,K,ABC-000001,2020-09-15 16:21:01.511,2020-09-15 16:20:59.511,Role 5,15.0,5.0
977,L,ABC-000001,2020-09-15 16:50:04.617,2020-09-15 16:21:01.511,Role 5,16.0,5.0
978,A,ABC-000001,2020-09-14 14:32:52.204,2020-09-14 14:31:10.577,Role 5,1.0,5.0
978,B,ABC-000001,2020-09-14 15:50:45.331,2020-09-14 15:35:42.598,Role 5,3.0,5.0
978,E,ABC-000001,2020-09-14 16:02:13.160,2020-09-14 15:58:43.535,Role 5,9.0,5.0
978,F,ABC-000001,2020-09-14 16:05:55.439,2020-09-14 16:02:13.160,Role 5,10.0,5.0
978,C,ABC-000001,2020-09-14 16:14:16.928,2020-09-14 16:05:55.439,Role 5,5.0,5.0
978,D,ABC-000001,2020-09-14 16:32:37.753,2020-09-14 16:14:16.928,Role 5,7.0,5.0
978,H,ABC-000001,2020-09-14 16:39:37.476,2020-09-14 16:32:37.753,Role 5,12.0,5.0
978,G,ABC-000001,2020-09-14 16:49:45.897,2020-09-14 16:39:37.476,Role 5,11.0,5.0
978,I,ABC-000001,2020-09-14 18:38:58.046,2020-09-14 18:37:58.046,Role 5,13.0,5.0
978,J,ABC-000001,2020-09-14 18:50:27.479,2020-09-14 18:41:29.051,Role 5,14.0,5.0
978,K,ABC-000001,2020-09-14 19:20:00.661,2020-09-14 19:19:58.661,Role 5,15.0,5.0
978,L,ABC-000001,2020-09-14 20:13:49.143,2020-09-14 20:12:00.499,Role 5,16.0,5.0
979,A,ABC-000001,2020-09-14 15:57:43.535,2020-09-14 15:51:45.331,Role 5,1.0,5.0
979,B,ABC-000001,2020-09-14 17:25:37.612,2020-09-14 17:25:07.602,Role 5,3.0,5.0
979,E,ABC-000001,2020-09-14 17:43:55.331,2020-09-14 17:38:56.731,Role 5,9.0,5.0
979,F,ABC-000001,2020-09-14 17:49:41.451,2020-09-14 17:43:55.331,Role 5,10.0,5.0
979,C,ABC-000001,2020-09-14 17:51:08.317,2020-09-14 17:49:41.451,Role 5,5.0,5.0
979,D,ABC-000001,2020-09-14 18:00:42.343,2020-09-14 17:51:08.317,Role 5,7.0,5.0
979,H,ABC-000001,2020-09-14 18:03:25.438,2020-09-14 18:00:42.343,Role 5,12.0,5.0
979,G,ABC-000001,2020-09-14 18:03:43.031,2020-09-14 18:03:25.438,Role 5,11.0,5.0
979,I,ABC-000001,2020-09-14 18:39:58.046,2020-09-14 18:38:58.046,Role 5,13.0,5.0
979,J,ABC-000001,2020-09-14 19:19:28.803,2020-09-14 18:50:27.479,Role 5,14.0,5.0
979,K,ABC-000001,2020-09-14 19:20:02.661,2020-09-14 19:20:00.661,Role 5,15.0,5.0
979,M,ABC-000001,2020-09-14 20:15:02.232,2020-09-14 20:13:49.143,Role 5,17.0,5.0
979,U,GHI-000003,2020-09-14 20:29:33.004,2020-09-14 20:15:02.232,Role 1,25.0,1.0
979,V,GHI-000001,2020-09-14 20:37:49.292,2020-09-14 20:29:33.004,Role 1,26.0,1.0
979,X,GHI-000003,2020-09-14 20:41:15.513,2020-09-14 20:37:49.292,Role 1,27.0,1.0
979,R,DEF-000002,2020-09-14 21:24:39.652,2020-09-14 20:41:15.513,Role 2,22.0,2.0
979,S,DEF-000002,2020-09-14 21:24:59.429,2020-09-14 21:24:39.652,Role 2,23.0,2.0
979,T,DEF-000002,2020-09-14 21:26:14.995,2020-09-14 21:24:59.429,Role 2,24.0,2.0
979,I,ABC-000001,2020-09-14 21:27:14.995,2020-09-14 21:26:14.995,Role 5,13.0,5.0
979,J,ABC-000001,2020-09-14 21:31:19.009,2020-09-14 21:27:14.995,Role 5,14.0,5.0
979,K,ABC-000001,2020-09-14 21:31:21.009,2020-09-14 21:31:19.009,Role 5,15.0,5.0
979,O,ABC-000001,2020-09-14 21:31:40.146,2020-09-14 21:31:21.009,Role 5,19.0,5.0
979,BB,MNO-000003,2020-09-14 21:32:44.436,2020-09-14 21:31:40.146,Role 3,4.0,3.0
979,CC,MNO-000001,2020-09-14 22:29:24.038,2020-09-14 21:32:44.436,Role 3,6.0,3.0
979,DD,MNO-000002,2020-09-14 22:41:37.678,2020-09-14 22:29:24.038,Role 3,8.0,3.0
979,R,DEF-000003,2020-09-14 23:36:51.448,2020-09-14 22:41:37.678,Role 2,22.0,2.0
979,S,DEF-000001,2020-09-14 23:38:28.724,2020-09-14 23:36:51.448,Role 2,23.0,2.0
979,T,DEF-000003,2020-09-14 23:49:40.450,2020-09-14 23:38:28.724,Role 2,24.0,2.0
980,A,ABC-000001,2020-09-14 18:41:29.051,2020-09-14 18:39:58.046,Role 5,1.0,5.0
980,B,ABC-000001,2020-09-14 19:19:58.661,2020-09-14 19:19:28.803,Role 5,3.0,5.0
980,E,ABC-000001,2020-09-14 19:24:34.181,2020-09-14 19:20:02.661,Role 5,9.0,5.0
980,F,ABC-000001,2020-09-14 19:25:24.154,2020-09-14 19:24:34.181,Role 5,10.0,5.0
980,C,ABC-000001,2020-09-14 19:43:48.956,2020-09-14 19:25:24.154,Role 5,5.0,5.0
980,D,ABC-000001,2020-09-14 20:03:23.543,2020-09-14 19:43:48.956,Role 5,7.0,5.0
980,H,ABC-000001,2020-09-14 20:07:32.068,2020-09-14 20:03:23.543,Role 5,12.0,5.0
980,G,ABC-000001,2020-09-14 20:12:00.499,2020-09-14 20:07:32.068,Role 5,11.0,5.0
980,I,ABC-000001,2020-09-14 21:13:10.562,2020-09-14 21:12:10.562,Role 5,13.0,5.0
980,J,ABC-000001,2020-09-14 21:13:28.106,2020-09-14 21:13:10.562,Role 5,14.0,5.0
980,K,ABC-000001,2020-09-14 21:13:30.106,2020-09-14 21:13:28.106,Role 5,15.0,5.0
980,L,ABC-000001,2020-09-14 21:23:06.728,2020-09-14 21:13:30.106,Role 5,16.0,5.0
981,A,ABC-000001,2020-09-15 11:10:14.766,2020-09-15 11:06:25.769,Role 5,1.0,5.0
981,B,ABC-000001,2020-09-15 11:17:56.273,2020-09-15 11:10:14.766,Role 5,3.0,5.0
981,E,ABC-000001,2020-09-15 11:36:27.697,2020-09-15 11:17:56.273,Role 5,9.0,5.0
981,F,ABC-000001,2020-09-15 11:37:26.005,2020-09-15 11:36:27.697,Role 5,10.0,5.0
981,C,ABC-000001,2020-09-15 11:37:37.049,2020-09-15 11:37:26.005,Role 5,5.0,5.0
981,D,ABC-000001,2020-09-15 11:40:23.617,2020-09-15 11:37:37.049,Role 5,7.0,5.0
981,H,ABC-000001,2020-09-15 11:54:59.520,2020-09-15 11:40:23.617,Role 5,12.0,5.0
981,G,ABC-000001,2020-09-15 12:01:23.058,2020-09-15 11:54:59.520,Role 5,11.0,5.0
981,I,ABC-000001,2020-09-15 12:30:34.789,2020-09-15 12:29:34.789,Role 5,13.0,5.0
981,J,ABC-000001,2020-09-15 12:31:50.009,2020-09-15 12:30:34.789,Role 5,14.0,5.0
981,K,ABC-000001,2020-09-15 12:31:52.009,2020-09-15 12:31:50.009,Role 5,15.0,5.0
981,L,ABC-000001,2020-09-15 12:32:59.252,2020-09-15 12:31:52.009,Role 5,16.0,5.0
982,A,ABC-000001,2020-09-15 12:38:07.604,2020-09-15 12:37:56.990,Role 5,1.0,5.0
982,B,ABC-000001,2020-09-15 12:50:12.384,2020-09-15 12:38:07.604,Role 5,3.0,5.0
982,E,ABC-000001,2020-09-15 12:53:49.554,2020-09-15 12:50:12.384,Role 5,9.0,5.0
982,F,ABC-000001,2020-09-15 12:56:14.378,2020-09-15 12:53:49.554,Role 5,10.0,5.0
982,C,ABC-000001,2020-09-15 12:58:26.227,2020-09-15 12:56:14.378,Role 5,5.0,5.0
982,D,ABC-000001,2020-09-15 13:03:29.804,2020-09-15 12:58:26.227,Role 5,7.0,5.0
982,H,ABC-000001,2020-09-15 13:15:21.253,2020-09-15 13:03:29.804,Role 5,12.0,5.0
982,G,ABC-000001,2020-09-15 13:18:51.973,2020-09-15 13:15:21.253,Role 5,11.0,5.0
982,I,ABC-000001,2020-09-15 14:21:05.669,2020-09-15 14:20:05.669,Role 5,13.0,5.0
982,J,ABC-000001,2020-09-15 14:30:58.485,2020-09-15 14:21:05.669,Role 5,14.0,5.0
982,K,ABC-000001,2020-09-15 14:31:00.485,2020-09-15 14:30:58.485,Role 5,15.0,5.0
982,O,ABC-000001,2020-09-15 14:36:47.403,2020-09-15 14:31:00.485,Role 5,19.0,5.0
982,BB,MNO-000003,2020-09-15 14:49:54.686,2020-09-15 14:36:47.403,Role 3,4.0,3.0
982,CC,MNO-000001,2020-09-15 18:08:53.500,2020-09-15 14:49:54.686,Role 3,6.0,3.0
982,DD,MNO-000002,2020-09-15 18:10:13.792,2020-09-15 18:08:53.500,Role 3,8.0,3.0
982,R,DEF-000001,2020-09-15 19:49:25.331,2020-09-15 18:10:13.792,Role 2,22.0,2.0
982,S,DEF-000002,2020-09-15 19:57:45.110,2020-09-15 19:49:25.331,Role 2,23.0,2.0
982,T,DEF-000001,2020-09-15 19:57:49.483,2020-09-15 19:57:45.110,Role 2,24.0,2.0
982,I,ABC-000001,2020-09-15 20:43:45.968,2020-09-15 20:42:45.968,Role 5,13.0,5.0
982,J,ABC-000001,2020-09-15 20:53:09.566,2020-09-15 20:51:09.676,Role 5,14.0,5.0
982,K,ABC-000001,2020-09-15 20:53:13.566,2020-09-15 20:53:11.566,Role 5,15.0,5.0
982,N,ABC-000001,2020-09-15 20:57:39.018,2020-09-15 20:54:49.052,Role 5,18.0,5.0
982,Y,JKL-000001,2020-09-15 21:03:15.702,2020-09-15 20:57:39.018,Role 4,28.0,4.0
982,Z,JKL-000002,2020-09-16 01:37:24.924,2020-09-15 21:03:15.702,Role 4,29.0,4.0
982,AA,JKL-000003,2020-09-16 01:42:43.370,2020-09-16 01:37:24.924,Role 4,2.0,4.0
